Node name	K-shell	R-shell	K-Coreness	Hierarchical closeness	Closeness	Betweeness	Page rank in	Total degree	Katz	Page rank out	Epidemic SIR	Rumor spreading	Taxi passenger ranking	UW_ModuleID	Robustness	Sum Outside Loyality	Average Outside Loyality
hsa:8322	12	31	3164	56.2010739260739	0.201073926073926	66.10001	0.7	14	0.08215936	1.16582	0.2072222	0.05180556	52.58895	5	0	-18.6045906607099	-0.130102032592377
hsa:7976	12	31	3164	56.2010739260739	0.201073926073926	66.10001	0.7	14	0.08215936	1.16582	0.1969444	0.04645833	52.58895	5	0	-18.6045906607099	-0.130102032592377
hsa:6464	8	4	1066	17.03108003108	0.0310800310800311	126.75	0.95056	9	0.08569712	0.5293449	0.01618056	0.04548611	123.0016	0	1	-44.7665163307647	-0.313052561753599
hsa:399694	8	4	1066	17.03108003108	0.0310800310800311	126.75	0.95056	9	0.08569712	0.5293449	0.01881944	0.04472222	123.0016	0	1	-44.7665163307647	-0.313052561753599
hsa:1855	12	7	2278	25.0687312687313	0.0687312687312687	278	1.4	15	0.08890951	0.5062274	0.02041667	0.04284722	344.4896	5	1	-45.1447118635709	-0.315697285759237
hsa:1857	12	7	2278	25.0687312687313	0.0687312687312687	278	1.4	15	0.08890951	0.5062274	0.01770833	0.04756945	344.4896	5	1	-45.1447118635709	-0.315697285759237
hsa:9965	18	18	5912	42.168628923524	0.168628923524028	0	0.7	18	0.08215936	1.159855	0.1484722	0.05090278	84.09018	2	0	-24.7941497431162	-0.173385662539274
hsa:2250	18	18	5912	42.168628923524	0.168628923524028	0	0.7	18	0.08215936	1.159855	0.1489583	0.05451389	84.09018	2	0	-24.7941497431162	-0.173385662539274
hsa:2248	18	18	5912	42.168628923524	0.168628923524028	0	0.7	18	0.08215936	1.159855	0.1513889	0.04125	84.09018	2	0	-24.7941497431162	-0.173385662539274
hsa:27006	18	18	5912	42.168628923524	0.168628923524028	0	0.7	18	0.08215936	1.159855	0.1511111	0.04548611	84.09018	2	0	-24.7941497431162	-0.173385662539274
hsa:2252	18	18	5912	42.168628923524	0.168628923524028	0	0.7	18	0.08215936	1.159855	0.1538194	0.04583333	84.09018	2	0	-24.7941497431162	-0.173385662539274
hsa:2246	18	18	5912	42.168628923524	0.168628923524028	0	0.7	18	0.08215936	1.159855	0.1458333	0.05041667	84.09018	2	0	-24.7941497431162	-0.173385662539274
hsa:8822	18	18	5912	42.168628923524	0.168628923524028	0	0.7	18	0.08215936	1.159855	0.1541667	0.05368055	84.09018	2	0	-24.7941497431162	-0.173385662539274
hsa:2247	18	18	5912	42.168628923524	0.168628923524028	0	0.7	18	0.08215936	1.159855	0.1478472	0.04618055	84.09018	2	0	-24.7941497431162	-0.173385662539274
hsa:2253	18	18	5912	42.168628923524	0.168628923524028	0	0.7	18	0.08215936	1.159855	0.1475	0.03895833	84.09018	2	0	-24.7941497431162	-0.173385662539274
hsa:2255	18	18	5912	42.168628923524	0.168628923524028	0	0.7	18	0.08215936	1.159855	0.1529167	0.05173611	84.09018	2	0	-24.7941497431162	-0.173385662539274
hsa:26291	18	18	5912	42.168628923524	0.168628923524028	0	0.7	18	0.08215936	1.159855	0.1486806	0.04659722	84.09018	2	0	-24.7941497431162	-0.173385662539274
hsa:8817	18	18	5912	42.168628923524	0.168628923524028	0	0.7	18	0.08215936	1.159855	0.1559028	0.05166667	84.09018	2	0	-24.7941497431162	-0.173385662539274
hsa:2254	18	18	5912	42.168628923524	0.168628923524028	0	0.7	18	0.08215936	1.159855	0.1497222	0.04701389	84.09018	2	0	-24.7941497431162	-0.173385662539274
hsa:8823	18	18	5912	42.168628923524	0.168628923524028	0	0.7	18	0.08215936	1.159855	0.1540972	0.04902778	84.09018	2	0	-24.7941497431162	-0.173385662539274
hsa:2249	18	18	5912	42.168628923524	0.168628923524028	0	0.7	18	0.08215936	1.159855	0.1511111	0.04819445	84.09018	2	0	-24.7941497431162	-0.173385662539274
hsa:8074	18	18	5912	42.168628923524	0.168628923524028	0	0.7	18	0.08215936	1.159855	0.15	0.054375	84.09018	2	0	-24.7941497431162	-0.173385662539274
hsa:26281	18	18	5912	42.168628923524	0.168628923524028	0	0.7	18	0.08215936	1.159855	0.149375	0.04701389	84.09018	2	0	-24.7941497431162	-0.173385662539274
hsa:2251	18	18	5912	42.168628923524	0.168628923524028	0	0.7	18	0.08215936	1.159855	0.1524305	0.05527778	84.09018	2	0	-24.7941497431162	-0.173385662539274
hsa:81029	20	31	8248	56.2055278055278	0.205527805527806	0	0.7	20	0.08215936	1.100229	0.2318056	0.0575	130.0006	3	0	-13.1290640470832	-0.0918116366928894
hsa:7480	20	31	8248	56.2055278055278	0.205527805527806	0	0.7	20	0.08215936	1.100229	0.2284722	0.05756944	130.0006	3	0	-13.1290640470832	-0.0918116366928894
hsa:7474	20	31	8248	56.2055278055278	0.205527805527806	0	0.7	20	0.08215936	1.100229	0.2318056	0.05597222	130.0006	3	0	-13.1290640470832	-0.0918116366928894
hsa:7483	20	31	8248	56.2055278055278	0.205527805527806	0	0.7	20	0.08215936	1.100229	0.2277778	0.05972222	130.0006	3	0	-13.1290640470832	-0.0918116366928894
