Node name	K-shell	R-shell	K-Coreness	Hierarchical closeness	Closeness	Betweeness	Page rank in	Total degree	Katz	Page rank out	Epidemic SIR	Rumor spreading	Taxi passenger ranking	UW_ModuleID	Robustness	Sum Outside Loyality	Average Outside Loyality
hsa:2254	30	25	27144	65.5434470758	0.543447075800018	0	0.7	30	0.1155735	1.570677	0.5363768	0.1397101	0.4687829	1	0	31.713116783723	0.466369364466515
hsa:5155	30	25	27144	65.5434470758	0.543447075800018	0	0.7	30	0.1155735	1.570677	0.5178261	0.1317391	0.4687829	1	0	31.713116783723	0.466369364466515
hsa:2250	30	25	27144	65.5434470758	0.543447075800018	0	0.7	30	0.1155735	1.570677	0.5427536	0.1308696	0.4687829	1	0	31.713116783723	0.466369364466515
hsa:2251	30	25	27144	65.5434470758	0.543447075800018	0	0.7	30	0.1155735	1.570677	0.5130435	0.124058	0.4687829	1	0	31.713116783723	0.466369364466515
hsa:8822	30	25	27144	65.5434470758	0.543447075800018	0	0.7	30	0.1155735	1.570677	0.5250725	0.1428985	0.4687829	1	0	31.713116783723	0.466369364466515
hsa:8074	30	25	27144	65.5434470758	0.543447075800018	0	0.7	30	0.1155735	1.570677	0.5342029	0.1481159	0.4687829	1	0	31.713116783723	0.466369364466515
hsa:8823	30	25	27144	65.5434470758	0.543447075800018	0	0.7	30	0.1155735	1.570677	0.5297102	0.1228985	0.4687829	1	0	31.713116783723	0.466369364466515
hsa:26291	30	25	27144	65.5434470758	0.543447075800018	0	0.7	30	0.1155735	1.570677	0.5269565	0.117971	0.4687829	1	0	31.713116783723	0.466369364466515
hsa:5154	30	25	27144	65.5434470758	0.543447075800018	0	0.7	30	0.1155735	1.570677	0.5324638	0.1313044	0.4687829	1	0	31.713116783723	0.466369364466515
hsa:3082	30	25	27144	65.5434470758	0.543447075800018	0	0.7	30	0.1155735	1.570677	0.5204348	0.1301449	0.4687829	1	0	31.713116783723	0.466369364466515
hsa:2255	30	25	27144	65.5434470758	0.543447075800018	0	0.7	30	0.1155735	1.570677	0.5436232	0.1357971	0.4687829	1	0	31.713116783723	0.466369364466515
hsa:3480	30	11	27897	40.2249978779391	0.224997877939054	141.6667	1.575	33	0.1489666	0.5036685	0.09202898	0.1594203	49.50718	1	1	-15.9424957212885	-0.234448466489537
hsa:27006	30	25	27144	65.5434470758	0.543447075800018	0	0.7	30	0.1155735	1.570677	0.5430435	0.1286957	0.4687829	1	0	31.713116783723	0.466369364466515
hsa:4233	30	11	27897	40.2249978779391	0.224997877939054	141.6667	1.575	33	0.1489666	0.5036685	0.08913043	0.1550725	49.50718	1	1	-15.9424957212885	-0.234448466489537
hsa:5156	30	11	27897	40.2249978779391	0.224997877939054	141.6667	1.575	33	0.1489666	0.5036685	0.09550725	0.1208696	49.50718	1	1	-15.9424957212885	-0.234448466489537
hsa:5159	30	11	27897	40.2249978779391	0.224997877939054	141.6667	1.575	33	0.1489666	0.5036685	0.08565217	0.1330435	49.50718	1	1	-15.9424957212885	-0.234448466489537
hsa:2260	30	11	27897	40.2249978779391	0.224997877939054	141.6667	1.575	33	0.1489666	0.5036685	0.09101449	0.144058	49.50718	1	1	-15.9424957212885	-0.234448466489537
hsa:51426	1	1	18	1	0	0	0.7324333	1	0.1169249	0.15	0.01449275	0.04	82.03761	0	1	-19.685306091921	-0.289489795469426
hsa:1643	1	1	18	1	0	0	0.7324333	1	0.1169249	0.15	0.01449275	0.03565218	82.03761	0	1	-19.685306091921	-0.289489795469426
hsa:578	1	1	18	1	0	0	0.7324333	1	0.1169249	0.15	0.01449275	0.04492754	82.03761	0	1	-19.685306091921	-0.289489795469426
hsa:10912	3	3	36	3.02941176470588	0.0294117647058824	0	0.7324333	3	0.1169249	0.3461538	0.01884058	0.04144927	82.03761	0	1	-19.0035761506803	-0.279464355157063
hsa:1956	30	11	27897	40.2249978779391	0.224997877939054	141.6667	1.575	33	0.1489666	0.5036685	0.09942029	0.1565217	49.50718	1	1	-15.9424957212885	-0.234448466489537
