Node name	K-shell	R-shell	K-Coreness	Hierarchical closeness	Closeness	Betweeness	Page rank in	Total degree	Katz	Page rank out	Epidemic SIR	Rumor spreading	Taxi passenger ranking	UW_ModuleID	Robustness	Sum Outside Loyality	Average Outside Loyality
hsa:4893	5	3	219	10.0808888888889	0.0808888888888889	35	0.8547	7	0.11584	0.6572601	0.06644737	0.06407895	2.16397	3	1	-37.3079913676964	-0.497439884902619
hsa:6654	5	3	156	12.0844444444444	0.0844444444444444	65	0.7735	5	0.1145569	0.9895709	0.0681579	0.06552631	1.860088	3	1	-34.5076744331698	-0.460102325775597
hsa:3065	3	6	51	6.06	0.06	4	0.7	5	0.1132454	1.324504	0.04421053	0.04881579	76	5	0	-33.5743224399542	-0.447657632532722
hsa:3066	3	6	51	6.06	0.06	4	0.7	5	0.1132454	1.324504	0.0456579	0.04631579	76	5	0	-33.5743224399542	-0.447657632532722
hsa:3551	5	3	177	6.04222222222222	0.0422222222222222	3	0.805	6	0.1170927	0.3551631	0.03276316	0.06315789	1.456343	1	1	-39.665053622787	-0.52886738163716
hsa:4792	3	3	94	3.02666666666667	0.0266666666666667	12	1.4245	5	0.1172235	0.4965156	0.0225	0.05855263	193.7145	1	1	-39.5044732032303	-0.526726309376404
hsa:1027	3	1	102	1	0	0	0.805	3	0.1170927	0.15	0.01315789	0.05105263	114	1	1	-40.9044723720721	-0.545392964960962
hsa:208	5	11	206	30.1166243386243	0.116624338624339	0	0.7	8	0.1132454	4.454841	0.08921053	0.06302632	1.222123E-10	1	0	-24.9970226913575	-0.333293635884766
hsa:6464	5	4	179	4.04	0.04	0	0.77	5	0.1158103	0.3061224	0.03342105	0.07815789	164.7362	2	1	-40.0817450993448	-0.534423267991265
hsa:53358	5	4	179	4.04	0.04	0	0.77	5	0.1158103	0.3061224	0.03026316	0.07210527	164.7362	2	1	-40.0817450993448	-0.534423267991265
hsa:25759	5	4	179	4.04	0.04	0	0.77	5	0.1158103	0.3061224	0.03171053	0.07486842	164.7362	2	1	-40.0817450993448	-0.534423267991265
hsa:399694	5	4	179	4.04	0.04	0	0.77	5	0.1158103	0.3061224	0.02894737	0.07592105	164.7362	2	1	-40.0817450993448	-0.534423267991265
hsa:3845	5	3	219	10.0808888888889	0.0808888888888889	35	0.8547	7	0.11584	0.6572601	0.06868421	0.065	2.16397	3	1	-37.3079913676964	-0.497439884902619
hsa:3265	5	3	219	10.0808888888889	0.0808888888888889	35	0.8547	7	0.11584	0.6572601	0.06447368	0.06776316	2.16397	3	1	-37.3079913676964	-0.497439884902619
